"","FIPS","State","County","PopDensity2010","Households","Pop2010","PCI","MetroNonMetro","Date","Cases","Deaths","DateAsInteger","Impact"
"23152",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-08,32,1,18360,"High"
"23153",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-20,49,1,18372,"High"
"23154",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-07,32,3,18359,"High"
"23155",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-11,37,1,18363,"High"
"23156",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-03,16,2,18355,"High"
"23157",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-22,53,1,18374,"High"
"23158",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-18,47,1,18370,"High"
"23159",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-03-27,9,0,18348,"High"
"23160",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-04,22,3,18356,"High"
"23161",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-17,46,1,18369,"High"
"23162",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-10,36,1,18362,"High"
"23163",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-03-26,7,0,18347,"High"
"23164",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-03-28,9,0,18349,"High"
"23165",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-05,22,3,18357,"High"
"23166",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-21,50,1,18373,"High"
"23167",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-06,25,3,18358,"High"
"23168",36043,"NY","Herkimer",45.71,24583,64519,26151,"Metro",2020-04-09,32,1,18361,"High"
"23169",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-03-28,6,0,18349,"High"
"23170",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-13,46,0,18365,"High"
"23171",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-17,50,0,18369,"High"
"23172",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-03-29,7,0,18350,"High"
"23173",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-16,48,0,18368,"High"
"23174",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-12,46,0,18364,"High"
"23175",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-22,54,0,18374,"High"
"23176",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-15,47,0,18367,"High"
"23177",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-04,20,0,18356,"High"
"23178",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-05,26,0,18357,"High"
"23179",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-14,47,0,18366,"High"
"23180",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-11,44,0,18363,"High"
"23181",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-03-30,11,0,18351,"High"
"23182",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-03-31,12,0,18352,"High"
"23183",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-18,50,0,18370,"High"
"23184",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-19,54,0,18371,"High"
"23185",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-20,54,0,18372,"High"
"23186",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-21,54,0,18373,"High"
"23187",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-24,58,0,18376,"High"
"23188",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-08,40,0,18360,"High"
"23189",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-07,39,0,18359,"High"
"23190",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-01,12,0,18353,"High"
"23191",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-02,15,0,18354,"High"
"23192",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-03,15,0,18355,"High"
"23193",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-06,33,0,18358,"High"
"23194",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-09,42,0,18361,"High"
"23195",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-10,43,0,18362,"High"
"23196",36045,"NY","Jefferson",91.62,43267,116229,25884,"Metro",2020-04-23,56,0,18375,"High"
"23197",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-17,8,0,18369,"High"
"23198",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-05,8,0,18357,"High"
"23199",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-07,8,0,18359,"High"
"23200",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-06,8,0,18358,"High"
"23201",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-21,9,0,18373,"High"
"23202",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-16,8,0,18368,"High"
"23203",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-20,9,0,18372,"High"
"23204",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-12,6,0,18364,"High"
"23205",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-18,8,0,18370,"High"
"23206",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-19,8,0,18371,"High"
"23207",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-15,7,0,18367,"High"
"23208",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-23,9,0,18375,"High"
"23209",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-24,9,0,18376,"High"
"23210",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-08,8,0,18360,"High"
"23211",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-22,9,0,18374,"High"
"23212",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-04,5,0,18356,"High"
"23213",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-09,6,0,18361,"High"
"23214",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-10,6,0,18362,"High"
"23215",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-14,7,0,18366,"High"
"23216",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-13,6,0,18365,"High"
"23217",36049,"NY","Lewis",21.25,10242,27087,26169,"Nonmetro",2020-04-11,6,0,18363,"High"
"23218",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-22,39,2,18374,"High"
"23219",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-23,41,2,18375,"High"
"23220",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-24,44,2,18376,"High"
"23221",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-11,30,1,18363,"High"
"23222",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-07,28,1,18359,"High"
"23223",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-20,39,2,18372,"High"
"23224",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-13,30,1,18365,"High"
"23225",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-06,26,1,18358,"High"
"23226",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-21,39,2,18373,"High"
"23227",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-19,39,2,18371,"High"
"23228",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-08,28,0,18360,"High"
"23229",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-09,26,1,18361,"High"
"23230",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-03-30,12,0,18351,"High"
"23231",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-03-29,10,0,18350,"High"
"23232",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-05,19,1,18357,"High"
"23233",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-10,29,1,18362,"High"
"23234",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-12,30,1,18364,"High"
"23235",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-18,37,1,18370,"High"
"23236",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-03-28,5,0,18349,"High"
"23237",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-14,31,1,18366,"High"
"23238",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-15,31,1,18367,"High"
"23239",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-03,18,1,18355,"High"
"23240",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-17,34,1,18369,"High"
"23241",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-03-31,13,0,18352,"High"
"23242",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-02,18,1,18354,"High"
"23243",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-04,18,1,18356,"High"
"23244",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-01,14,0,18353,"High"
"23245",36051,"NY","Livingston",103.51,24383,65393,27073,"Metro",2020-04-16,32,1,18368,"High"
"23246",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-03-24,5,0,18345,"High"
"23247",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-03-25,7,0,18346,"High"
"23248",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-13,101,1,18365,"High"
"23249",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-14,104,1,18366,"High"
"23250",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-08,92,1,18360,"High"
"23251",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-22,106,3,18374,"High"
"23252",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-09,91,1,18361,"High"
"23253",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-10,99,1,18362,"High"
"23254",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-02,77,2,18354,"High"
"23255",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-07,92,2,18359,"High"
"23256",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-19,106,3,18371,"High"
"23257",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-01,67,2,18353,"High"
"23258",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-11,99,1,18363,"High"
"23259",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-12,101,1,18364,"High"
"23260",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-20,106,3,18372,"High"
"23261",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-03-29,24,0,18350,"High"
"23262",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-15,105,1,18367,"High"
"23263",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-16,105,1,18368,"High"
"23264",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-03-28,19,0,18349,"High"
"23265",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-23,106,3,18375,"High"
"23266",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-24,106,3,18376,"High"
"23267",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-21,106,3,18373,"High"
"23268",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-05,89,2,18357,"High"
"23269",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-03-31,41,0,18352,"High"
"23270",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-17,105,1,18369,"High"
"23271",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-03-26,9,0,18347,"High"
"23272",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-03-27,17,0,18348,"High"
"23273",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-04,77,2,18356,"High"
"23274",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-18,105,1,18370,"High"
"23275",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-06,92,2,18358,"High"
"23276",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-03-30,34,0,18351,"High"
"23277",36053,"NY","Madison",112.15,26026,73442,28925,"Metro",2020-04-03,77,2,18355,"High"
"23278",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-05,548,19,18357,"High"
"23279",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-16,10,0,18337,"High"
"23280",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-04,512,17,18356,"High"
"23281",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-01,349,9,18353,"High"
"23282",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-27,160,4,18348,"High"
"23283",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-31,300,9,18352,"High"
"23284",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-07,596,31,18359,"High"
"23285",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-26,139,3,18347,"High"
"23286",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-06,574,23,18358,"High"
"23287",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-28,202,5,18349,"High"
"23288",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-29,219,6,18350,"High"
"23289",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-14,850,47,18366,"High"
"23290",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-15,884,48,18367,"High"
"23291",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-30,242,6,18351,"High"
"23292",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-02,420,10,18354,"High"
"23293",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-03,464,14,18355,"High"
"23294",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-09,698,31,18361,"High"
"23295",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-25,118,0,18346,"High"
"23296",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-13,823,43,18365,"High"
"23297",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-19,28,0,18340,"High"
"23298",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-17,11,0,18338,"High"
"23299",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-18,14,0,18339,"High"
"23300",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-10,742,35,18362,"High"
"23301",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-20,32,0,18341,"High"
"23302",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-08,651,27,18360,"High"
"23303",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-21,1070,69,18373,"High"
"23304",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-24,1199,78,18376,"High"
"23305",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-11,767,42,18363,"High"
"23306",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-12,798,42,18364,"High"
"23307",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-18,1008,49,18370,"High"
"23308",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-20,1054,66,18372,"High"
"23309",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-16,932,49,18368,"High"
"23310",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-22,57,0,18343,"High"
"23311",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-21,42,0,18342,"High"
"23312",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-24,96,0,18345,"High"
"23313",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-23,1152,77,18375,"High"
"23314",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-17,975,49,18369,"High"
"23315",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-03-23,76,0,18344,"High"
"23316",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-19,1032,61,18371,"High"
"23317",36055,"NY","Monroe",1132.59,300796,744344,32502,"Metro",2020-04-22,1112,72,18374,"High"
"23318",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-17,33,1,18369,"High"
"23319",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-03-28,5,0,18349,"High"
"23320",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-07,18,1,18359,"High"
"23321",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-06,15,1,18358,"High"
"23322",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-18,34,1,18370,"High"
"23323",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-03-26,5,0,18347,"High"
"23324",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-03-27,5,0,18348,"High"
"23325",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-22,38,1,18374,"High"
"23326",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-23,39,1,18375,"High"
"23327",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-24,39,1,18376,"High"
"23328",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-03-30,6,0,18351,"High"
"23329",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-03-31,7,0,18352,"High"
"23330",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-05,15,1,18357,"High"
"23331",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-04,13,1,18356,"High"
"23332",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-10,29,1,18362,"High"
"23333",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-19,35,1,18371,"High"
"23334",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-20,35,1,18372,"High"
"23335",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-21,37,1,18373,"High"
"23336",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-03-29,6,0,18350,"High"
"23337",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-14,32,1,18366,"High"
"23338",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-09,28,1,18361,"High"
"23339",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-16,32,1,18368,"High"
"23340",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-13,29,1,18365,"High"
"23341",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-01,7,0,18353,"High"
"23342",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-11,29,1,18363,"High"
"23343",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-08,18,1,18360,"High"
"23344",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-15,32,1,18367,"High"
"23345",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-02,8,0,18354,"High"
"23346",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-12,29,1,18364,"High"
"23347",36057,"NY","Montgomery",124.6,19665,50219,25427,"Nonmetro",2020-04-03,8,0,18355,"High"
"23348",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-08,18548,701,18360,"High"
"23349",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-09,20140,778,18361,"High"
"23350",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-08,5,0,18329,"High"
"23351",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-16,109,0,18337,"High"
"23352",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-17,131,2,18338,"High"
"23353",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-15,98,0,18336,"High"
"23354",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-29,6445,39,18350,"High"
"23355",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-30,7344,48,18351,"High"
"23356",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-24,2869,9,18345,"High"
"23357",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-02,10587,95,18354,"High"
"23358",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-05,14398,396,18357,"High"
"23359",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-04,13346,396,18356,"High"
"23360",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-23,2442,9,18344,"High"
"23361",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-25,3285,17,18346,"High"
"23362",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-26,3914,19,18347,"High"
"23363",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-27,4657,27,18348,"High"
"23364",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-28,5537,35,18349,"High"
"23365",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-10,21512,890,18362,"High"
"23366",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-09,17,0,18330,"High"
"23367",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-10,19,0,18331,"High"
"23368",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-11,28,0,18332,"High"
"23369",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-12,41,0,18333,"High"
"23370",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-13,51,0,18334,"High"
"23371",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-14,79,0,18335,"High"
"23372",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-06,15616,535,18358,"High"
"23373",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-07,16610,620,18359,"High"
"23374",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-17,28539,1356,18369,"High"
"23375",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-31,8544,63,18352,"High"
"23376",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-01,9555,76,18353,"High"
"23377",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-18,29180,1356,18370,"High"
"23378",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-14,25250,1217,18366,"High"
"23379",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-15,26715,1286,18367,"High"
"23380",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-03,12024,138,18355,"High"
"23381",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-19,382,3,18340,"High"
"23382",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-16,27772,1356,18368,"High"
"23383",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-18,183,2,18339,"High"
"23384",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-21,1234,7,18342,"High"
"23385",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-11,22584,965,18363,"High"
"23386",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-12,23553,1030,18364,"High"
"23387",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-13,24358,1109,18365,"High"
"23388",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-23,32124,1813,18375,"High"
"23389",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-22,1900,7,18343,"High"
"23390",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-22,31555,1764,18374,"High"
"23391",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-19,30013,1577,18371,"High"
"23392",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-03-20,754,4,18341,"High"
"23393",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-24,32765,1867,18376,"High"
"23394",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-20,30677,1638,18372,"High"
"23395",36059,"NY","Nassau",4704.8,445517,1339532,49211,"Metro",2020-04-21,31079,1717,18373,"High"
"23396",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-17,227,8,18369,"High"
"23397",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-03-22,6,0,18343,"High"
"23398",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-05,116,0,18357,"High"
"23399",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-16,216,8,18368,"High"
"23400",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-15,204,6,18367,"High"
"23401",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-03-23,10,0,18344,"High"
"23402",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-03,91,0,18355,"High"
"23403",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-03-24,11,0,18345,"High"
"23404",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-02,91,0,18354,"High"
"23405",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-04,103,0,18356,"High"
"23406",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-13,189,5,18365,"High"
"23407",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-22,268,10,18374,"High"
"23408",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-18,234,8,18370,"High"
"23409",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-23,295,11,18375,"High"
"23410",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-12,183,5,18364,"High"
"23411",36063,"NY","Niagara",414.41,88211,216469,29824,"Metro",2020-04-14,197,6,18366,"High"
